"scientific","rgn_id","id","year","area_km2","category","trend"
"""Thalassarche melanophris (Temminck, 1828)""",2,1167,2019,92.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1775,2019,105.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1328,2019,82.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,492,2019,189.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1329,2019,90.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4967,2019,208,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1193,2019,60.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1210,2019,100.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2361,2019,151.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,268,2019,55.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,980,2018,111.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1665,2018,65.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3379,2018,109.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3028,2018,67,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4401,2018,223.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",10,1484,2018,27.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",10,1485,2018,34.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4968,2018,148.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1095,2018,190.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3153,2018,108.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,822,2018,131.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2247,2018,102.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,648,2018,183.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2810,2018,39.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",32,3927,2018,143.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1091,2018,71.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3369,2018,145.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,602,2018,222.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,824,2018,218.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4633,2018,1.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",17,1253,2018,224.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1317,2018,57.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1315,2018,108.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1490,2018,176.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1164,2018,25.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",5,1372,2018,19.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",1,1142,2018,207.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1158,2018,99.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",28,1823,2018,178.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,2049,2018,85.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1383,2018,133.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1270,2018,89.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",14,1933,2018,81,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1381,2018,224.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1730,2018,63.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1610,2018,70.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1722,2018,120,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,385,2018,84.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4627,2018,201.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,501,2018,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,159,2018,208.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,273,2018,115.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1889,2018,145.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,384,2018,159.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,500,2018,95.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4737,2018,116.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1900,2018,36.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",1,1480,2018,55.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1957,2018,50,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,979,2017,91.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1097,2017,104.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1094,2017,72.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1090,2017,71.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2246,2017,95.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,614,2017,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,938,2017,95.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1776,2017,122.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2917,2017,210.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,161,2017,104.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,651,2017,178.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,45,2017,191.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,46,2017,203.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,44,2017,100.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,490,2017,218.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1833,2017,81,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1384,2017,137.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2015,2017,23.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,966,2017,57.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,970,2017,110.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,845,2017,97.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,968,2017,55.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,972,2017,145.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1820,2017,154.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1603,2017,216,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",24,1486,2017,86.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2019,2017,108.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3151,2017,21.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1707,2017,156.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3603,2017,43.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1055,2017,87,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1906,2017,139.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",24,1374,2017,0.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,503,2017,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1323,2017,114.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,975,2017,122.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,846,2017,134.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,623,2017,38.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2913,2017,107.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,976,2017,79.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,861,2017,120.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",1,1368,2017,115,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4742,2017,223.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1602,2017,83,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,414,2017,190.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1324,2017,115,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2922,2016,12.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,730,2016,218.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",33,1359,2016,197.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,508,2016,80.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,622,2016,75.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,289,2016,151.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,401,2016,142.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2919,2016,137.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",5,1486,2016,26.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1168,2016,84.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1104,2016,62.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3257,2016,180.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,816,2016,170.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,963,2016,101.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,971,2015,114.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1664,2015,46.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1209,2015,122.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1204,2015,89.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1673,2015,58.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4406,2015,146.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,644,2015,184.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,877,2015,174,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,599,2015,33,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4059,2015,105.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1159,2015,67,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,829,2015,58.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,636,2015,203.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,1071,2015,77,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1550,2015,34.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1050,2015,7.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2474,2015,195.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1104,2014,100.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3148,2014,24.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,67,2014,143.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1845,2014,58.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2703,2014,222.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,869,2014,210.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1051,2014,94.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3265,2014,2.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",20,3702,2013,111.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1504,2013,143,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1211,2013,107,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,294,2013,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1615,2012,159.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3142,2012,7.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",20,4041,2011,218,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,991,2011,142.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1435,2010,17.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1318,2010,5.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1092,2010,73.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,858,2010,15.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,859,2010,106.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4970,2006,29.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1278,2010,23.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,938,2010,72.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,179,2010,218.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,828,2009,167.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,941,2009,66,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1952,2009,82.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1438,2008,86.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,486,2008,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",32,3702,2008,65.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3028,2007,157,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3725,2007,223.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,981,2006,189.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3258,2001,142.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1831,2006,95.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",28,1822,2005,222,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",20,3364,2005,167.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2585,2005,58.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",16,1252,2020,176.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1153,2020,218.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3150,2003,36.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3031,2003,139.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2359,2003,101.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,171,2003,224.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,983,2003,205.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,616,2003,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",33,1358,2020,175.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1607,2001,199.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1719,2000,8.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4628,2020,223.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2701,2020,118.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1549,2020,26.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",28,1708,2020,224.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1247,2020,38.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3266,2020,31,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,731,2020,149.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4739,2020,123.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,276,2020,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,841,2020,217.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1330,2020,138,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,388,2020,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",14,2048,2020,167.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",21,2044,2020,139,0,0.5
"""Thalassarche melanophrys (Temminck, 1828)""",34,3375,2010,179.1,0,0.5
"""Thalassarche melanophrys (Temminck, 1828)""",23,2914,2004,158.6,0,0.5
"""Thalassarche melanophrys (Temminck, 1828)""",19,3029,2004,208.8,0,0.5
"""Thalassarche salvini (Rothschild, 1893)""",36,276,2020,224.5,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",27,1604,2020,200.9,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,158,2018,168.3,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",18,65,2020,120.9,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",27,1492,2020,194.2,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,45,2017,191.4,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,44,2017,100.4,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,274,2018,224.5,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,156,2018,189.2,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,157,2020,219.9,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",18,420,2020,219.3,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",36,845,2017,97.4,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",18,650,2016,190.5,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",23,991,2015,81.6,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",2,599,2015,33,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",31,1218,2015,180.4,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",1,1255,2013,26.7,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",36,501,2017,224.5,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",36,614,2017,224.5,0.4,0
"""Thalassarche salvini (Rothschild, 1893)""",18,419,2017,224.5,0.4,0
"""Thalasseus elegans (Gambel, 1849)""",1,1480,2019,55.6,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",1,1254,2019,78.4,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",1,1594,2019,96,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",4,1932,2020,200.3,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",7,1373,2020,24.3,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",4,1933,2020,124,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",16,1252,2020,176.8,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",27,1716,2020,43.8,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",28,1708,2020,224.4,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",21,2157,2020,25.6,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",4,1707,2011,156.7,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",33,1359,2011,197.1,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",17,1367,2008,189,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",4,1820,2019,154.9,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",25,1375,2018,9.8,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",29,1598,2018,159.8,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",21,1931,2018,139.9,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",1,1368,2017,115,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",28,1596,2017,88.4,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",9,2271,2017,55.6,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",4,1594,2016,82.4,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",14,1934,2016,203.8,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",14,2160,2015,119.1,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",21,1930,2021,79.4,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",17,1366,2021,134.4,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",21,2044,2021,139,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",21,2045,2021,126.1,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",25,1601,2021,196.7,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",1,1255,2021,26.7,0.2,0
"""Thalasseus elegans (Gambel, 1849)""",17,1479,2020,52.5,0.2,0
"""Tursiops truncatus (Montagu, 1821)""",27,1604,2014,200.9,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",13,1382,2009,142.1,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",8,1836,2009,13,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",2,1503,2006,198,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",2,604,2002,170.2,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",2,830,2002,96.5,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",8,1611,2001,220.2,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",27,1603,2001,216,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",8,1499,2001,184,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",8,1500,2001,180.4,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",8,1274,2001,90.5,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",2,1504,2001,143,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",13,1610,2001,70.8,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",2,1392,2001,165.9,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",13,1609,2001,135.8,0.6,0
"""Tursiops truncatus (Montagu, 1821)""",8,1501,2001,190.2,0.6,0
